Zone,Chd_09,Chd_10,Chd_11,Chd_12,Chd_13,Chd_T,Old_09,Old_10,Old_11,Old_12,Old_13,Old_T,Bik_09,Bik_10,Bik_11,Bik_12,Bik_13,Bik_T,BIKE_S,BIKE_O,Fat_09,Fat_10,Fat_11,Fat_12,Fat_13,Fat_T,Mbi_09,Mbi_10,Mbi_11,Mbi_12,Mbi_13,Mbi_T,Nit_09,Nit_10,Nit_11,Nit_12,Nit_13,Nit_T,OIn_09,OIn_10,OIn_11,OIn_12,OIn_13,Oln_T,Ped_09,Ped_10,Ped_11,Ped_12,Ped_13,Ped_T,PED_S,PED_O,Ser_09,Ser_10,Ser_11,Ser_12,Ser_13,Ser_T,Tot_09,Tot_10,Tot_11,Tot_12,Tot_13,Tot_T,Tru_09,Tru_10,Tru_11,Tru_12,Tru_13,Tru_T,WeD_09,WeD_10,WeD_11,WeD_12,WeD_13,WeD_T,WeE_09,WeE_10,WeE_11,WeE_12,WeE_13,WeE_T,VKT_0,LVKT_0,VKT_1,LVKT_1,VKT_2,LVKT_2,VKT_3,LVKT_3,VKT_A,LVKT_A,PY_Pop,PYA_P,PA_PoP,PO_Pop,T_Pop,LNTPO,Ratio,P_Den,LPDen,PHH_1,PHH_2,PNo_Mo,PMot_1,PMot_2,Un_Rate,BusN,P_Bus,CarN,P_Car,CycN,LNCyc,P_Cyc,WalkN,PWalk,LNWak,LNPVK,P_mode,P_Agri,P_Ind,P_Com,P_Ser,P_Res,P_Agr,P_Park,P_Wata,P_Edu,P_Hosp,P_Tran,P_Indu,P_Coma,Index,P_Sped,T_Sig,B_Stop,T_Stop,Train,Schols,Long,Lat
210011229,0,0,1,1,0,2,6,7,6,12,7,25,0,2,0,2,1,4,0,3,0,1,1,0,0,2,3,2,3,5,0,10,4,5,4,5,8,14,24,18,15,20,23,53,2,5,5,5,3,15,6,9,6,3,6,9,5,18,30,22,21,29,28,72,0,0,0,2,0,2,23,16,15,24,20,55,7,6,6,5,8,17,116.8,4.76,123.53,4.82,128.6,4.86,132.42,4.89,122.98,4.81,19.89,19.77,39.25,21.09,24245,10.09596569,1.05,2225.96,7.707943562,38.46,49.91,6.16,71.66,18.94,4.63,106,0.99,7812,72.93,51,3.931825633,1.58,127,1.185586258,4.844187086,48.56159497,6.3,0.16,18.97,24.67,50.01,66.28,0,21.22,0,4.71,0.05,0,0.03,4.9,0.13,48.9,18,92,0,0,6,144.8643716,-37.75180413
210011230,0,0,0,1,0,1,1,3,3,4,1,10,2,0,1,1,1,2,0,2,0,0,0,0,0,0,2,0,2,1,1,3,0,2,3,1,4,6,5,2,9,4,8,15,1,2,2,2,4,6,2,3,2,3,1,2,0,6,7,5,10,6,8,21,0,0,0,0,0,0,6,3,6,5,8,14,1,2,4,1,0,7,97.7,4.58,99.9,4.6,103.18,4.64,106.3,4.67,100.26,4.61,23.81,20.67,39.88,15.64,6267,8.74305305,1.11,2235.82,7.71236333,33.31,55.44,8.11,73.81,14.71,3.33,17,0.54,2175,69.25,24,3.17805383,2.62,61,1.94205667,4.110873864,40.30547456,6.53,0.38,17.85,20.15,56.05,95.6,0,0,0,4.4,0,0,0,0,0.01,46.2,5,30,4,0,3,144.8848928,-37.7449969
210011231,0,0,0,0,0,0,5,6,0,4,3,10,1,2,0,0,2,2,1,1,1,0,0,0,0,0,2,2,2,4,3,8,1,5,4,3,7,12,15,10,7,12,17,29,1,0,1,2,1,3,1,3,6,7,2,6,3,15,22,17,9,18,20,44,0,0,0,0,0,0,17,15,8,14,18,37,5,2,1,4,2,7,423.96,6.05,439.01,6.08,450.08,6.11,470,6.15,437.68,6.08,26.41,18.12,42.26,13.21,9039,9.109303828,1.02,2180.89,7.687488329,26.2,61.39,4.6,71.08,21.44,4.05,11,0.24,3098,67.38,56,4.025351691,2.77,77,1.674641148,4.343805422,55.38456727,3.79,0.2,15.94,20.53,57.94,70.09,0,28.83,0,0.72,0,0,0,0.36,0.11,51.6,6,51,0,0,4,144.9136726,-37.72992814
210021232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8,16.04,43.28,10.88,11078,9.312716439,1.05,52.49,3.960622675,25.41,62.3,2.18,67.55,28.37,3.26,11,0.2,3994,72.02,8,2.079441542,1.45,75,1.352326001,4.317488114,0,3.45,0.92,22.07,20.69,50.87,0.75,74.8,23.65,0.79,0.01,0,0,0,0,0.1,0,0,0,0,0,0,144.6131968,-37.55680225
210021234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.38,16.95,46.8,7.86,3753,8.230310799,1.05,45.03,3.807328934,24.78,64.25,1.78,62.39,34.14,2.74,4,0.19,1408,68.55,0,0,1.18,25,1.217137293,3.218875825,0,3.4,1.36,21.57,21.76,49.42,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.6734777,-37.49738199
210021235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.64,15.61,46.01,10.74,8622,9.062072355,0.99,13.8,2.624668592,30.47,56.02,2,64.68,30.95,3.71,21,0.49,3137,73.62,0,0,1.74,77,1.807087538,4.343805422,0,2.87,4.79,21.29,21.78,45.01,1.01,98.99,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,144.8825012,-37.504379
210031236,3,1,1,0,1,2,13,4,4,6,7,14,4,0,2,5,2,7,2,4,0,0,0,0,0,0,5,4,3,4,4,11,9,6,10,10,8,26,27,16,17,24,19,57,5,2,1,2,2,5,2,6,14,5,6,8,7,19,41,21,24,32,26,77,1,0,1,0,0,1,31,15,14,25,18,54,10,6,10,7,8,23,160.94,5.08,168.62,5.13,171.85,5.15,180.64,5.2,167.14,5.12,20.01,26.38,36.67,16.95,6575,8.791029857,1.03,1347.83,7.206251171,40.61,46.97,14.89,70.52,10.44,5.92,27,0.95,1551,54.48,86,4.454347296,4.73,57,2.002107482,4.043051268,45.01007287,5.43,0.21,16.58,18.37,58.76,74.34,0,11.47,0,2.11,0,0,0.11,0.66,0.09,48.9,11,48,6,2,2,144.9674556,-37.72699083
210031237,1,1,1,0,0,2,7,5,5,9,5,19,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,2,5,4,3,11,8,12,11,7,3,30,20,11,19,19,16,49,3,4,4,2,4,10,5,5,11,8,12,6,2,26,31,19,32,25,18,76,2,1,0,3,0,4,20,15,25,21,14,61,11,4,7,4,4,15,264.48,5.58,264.48,5.58,260.7,5.56,270.53,5.6,263.22,5.57,24.77,23.29,31.32,20.62,12597,9.441213969,1.02,2477.32,7.81493261,48.32,38.64,12.27,70.12,12.88,7.68,38,0.9,2752,65.24,34,3.526360525,2.67,88,2.086296823,4.477336814,52.58756181,5.32,0.07,21.63,23.95,47.19,38.97,0,17.67,1.04,1.92,0,0,0.03,37.32,0.36,46.7,9,78,0,1,6,144.9696062,-37.70523486
210031238,6,1,2,1,1,4,21,15,11,22,14,48,5,3,5,3,5,11,4,9,0,0,0,1,0,1,7,5,9,5,3,19,20,11,13,11,18,35,36,30,31,51,43,112,7,3,9,12,10,24,12,12,38,21,25,14,18,60,74,51,56,66,61,173,4,2,0,1,2,3,57,39,44,44,50,127,17,12,12,22,11,46,178.71,5.19,186.07,5.23,194.79,5.27,210.51,5.35,186.52,5.23,22.86,26.27,33.39,17.48,27776,10.23192762,1.01,2067.95,7.634313057,43.3,44.19,12.16,70.86,12.77,6.44,82,0.74,7327,66.38,61,4.110873864,1.81,153,1.386120674,5.030437921,53.51298145,5.37,0.13,20.94,21.23,50.18,75.91,0,17.21,0.09,4.59,0,0.14,0.01,1.45,0.09,48.8,17,136,0,3,8,144.9292816,-37.70451002
210031239,2,1,1,2,1,4,11,12,6,14,11,32,1,4,4,4,1,12,1,8,1,1,1,1,0,3,3,6,3,4,7,13,5,3,10,9,7,22,19,24,16,23,22,63,5,3,5,7,7,15,6,7,11,9,13,12,16,34,31,34,29,36,38,99,1,1,0,0,0,1,23,26,25,25,26,76,8,8,4,11,12,23,66.11,4.19,68.77,4.23,71.91,4.28,73.77,4.3,68.93,4.23,21.42,26.76,35.89,15.93,20660,9.935954743,1.05,2958.31,7.992373438,36.59,52.64,9.33,75.33,11.77,4.87,57,0.58,6252,63.54,122,4.804021045,2.48,134,1.361927025,4.8978398,42.02908856,5.46,0.16,17.64,19.68,56.7,87.73,0,9.62,0,2.24,0,0,0,0.41,0.04,48.9,15,77,0,2,7,144.9318201,-37.72287609
210041240,0,0,0,0,0,0,2,6,2,4,3,12,4,0,0,0,1,0,0,0,0,1,1,0,0,2,5,1,1,3,4,5,9,5,2,4,5,11,13,10,7,6,14,23,3,4,1,1,2,6,4,2,9,10,1,10,5,21,22,21,8,16,19,45,0,0,0,0,0,0,12,15,6,14,13,35,10,6,2,2,6,10,30.67,3.42,32.27,3.47,35.07,3.56,38.25,3.64,32.67,3.49,28.61,20.41,42.57,8.41,12638,9.444463427,1.03,97.55,4.580365067,25.31,62.25,2.41,67.82,27.7,4.26,39,0.6,4824,74.09,5,1.609437912,1.1,70,1.075103671,4.248495242,32.96117736,2.98,0.66,20.15,25.77,47.55,15.65,79.94,1.96,1.52,0.59,0.02,0,0,0.32,0.87,61.2,1,61,0,0,6,144.7675768,-37.53943899
210041241,4,0,2,0,0,2,8,14,6,4,8,24,3,2,3,1,2,6,1,5,3,0,0,1,1,1,7,8,4,4,4,16,9,14,12,14,12,40,23,32,28,18,28,78,4,6,6,4,3,16,2,13,13,13,8,11,9,32,39,45,36,30,38,111,1,2,1,0,0,3,29,31,25,24,29,80,10,14,11,6,9,31,65.99,4.19,69.73,4.24,73.34,4.3,75.98,4.33,69.68,4.24,26.14,23.43,39.99,10.44,24215,10.09472755,1.04,184.66,5.218516296,32.07,57.14,5.02,71.51,21.15,4.44,58,0.47,9110,73.69,16,2.772588722,1.55,185,1.496521598,5.220355825,42.80164481,3.51,0.48,20.37,26.55,46.96,7.14,85.7,6.26,0,0.22,0,0.09,0.01,0,0.7,64.6,11,169,0,4,8,144.6970031,-37.59282294
210051242,2,4,2,2,4,8,15,7,16,13,18,36,2,0,1,1,1,2,0,2,1,1,1,1,0,3,8,4,2,8,7,14,18,10,22,20,23,52,26,29,52,58,55,139,8,7,10,5,6,22,7,14,26,17,17,14,14,48,53,47,71,73,69,191,1,2,3,5,2,10,41,40,54,48,47,142,12,7,17,25,22,49,213.47,5.36,218.91,5.39,230.04,5.44,249.06,5.52,220.81,5.4,27.57,26.17,33.2,13.06,11695,9.366916679,0.98,1324.96,7.189137549,53.21,31.52,15.65,67.03,11.52,12.75,66,2.06,2148,67,22,3.091042453,2.81,81,2.526512789,4.394449155,50.58135007,4.66,0.47,25.56,22.6,42.54,48.14,0,23.6,0,4.45,0,0,0.1,14.21,0.26,49.7,38,110,0,2,9,144.9293222,-37.6840825
210051243,3,3,8,4,3,15,13,15,18,15,19,48,0,0,2,3,5,5,1,4,3,0,0,3,0,3,10,5,6,9,5,20,16,18,17,24,25,59,46,54,43,65,72,162,6,3,9,5,5,17,11,6,23,24,28,23,14,75,72,78,71,91,86,240,2,6,2,11,4,19,62,59,54,75,75,188,10,19,17,16,11,52,195.28,5.27,205.72,5.33,214.59,5.37,223.69,5.41,205.2,5.32,29.07,24.54,33.24,13.14,16029,9.682154861,0.99,881.36,6.781466169,52.43,33.06,10.71,68.77,15.31,13.23,65,1.61,2962,73.44,10,2.302585093,2.37,100,2.479543764,4.605170186,51.50906386,3.25,0.22,28.33,25.58,36.12,42,0,4.01,0,3.91,0,0,0.48,2.28,0.33,50.8,24,105,0,2,7,144.9518441,-37.66391982
210051244,5,1,3,6,0,10,7,7,8,6,5,21,0,0,3,3,3,6,1,5,0,1,1,0,3,2,5,3,11,10,8,24,16,8,14,19,21,41,25,30,31,43,47,104,10,3,3,5,2,11,3,8,21,14,18,17,8,49,46,45,51,60,58,156,2,1,2,0,1,3,40,34,34,41,44,109,6,11,17,19,14,47,76.19,4.33,83.54,4.43,90.16,4.5,95.52,4.56,83.3,4.42,31.4,29.24,35.19,4.18,34319,10.44345442,1,323.55,5.779353662,27.81,61.03,3.44,73.02,21.18,6.23,99,0.61,12228,75.45,21,3.044522438,0.65,91,0.561485778,4.510859507,46.16006854,4.55,0.29,27.27,24.9,41.27,55.73,41.44,2.44,0,0.39,0,0,0,0,0.2,60.1,17,118,0,2,10,144.9104324,-37.55776553
210051245,1,1,0,1,1,2,3,3,3,8,5,14,0,0,1,0,1,1,0,1,0,0,0,1,1,1,6,4,1,4,6,9,7,7,5,9,4,21,14,12,17,23,19,52,2,3,2,6,0,11,4,7,13,10,5,9,7,24,27,22,22,33,27,77,1,1,5,4,2,10,20,14,18,25,19,57,7,8,4,8,8,20,200.6,5.3,219.61,5.39,232.27,5.45,242.87,5.49,217.49,5.38,22.21,22.62,42.56,12.61,17109,9.74735992,1.03,1227.6,7.112816323,34.78,53.27,4.58,68.82,23.43,5.31,68,0.81,6503,77.68,27,3.295836866,1.21,80,0.955566173,4.382026635,52.44079637,3.98,0.13,22.24,26.01,44.45,27.02,7,57.15,0,1.21,0,0,0.03,4.44,0.55,50.7,22,73,0,0,5,144.8907982,-37.6762714
210051246,0,1,1,0,0,2,3,6,3,6,5,15,2,1,0,1,1,2,0,2,1,0,0,1,1,1,3,2,3,3,6,8,5,5,8,8,7,21,14,14,14,21,19,49,1,2,1,0,2,3,1,2,7,9,16,6,7,31,22,23,30,28,27,81,1,1,0,0,1,1,19,17,23,23,22,63,3,6,7,5,5,18,89.04,4.49,97.43,4.58,103.47,4.64,106.71,4.67,96.65,4.57,27.61,20.54,44.72,7.13,12101,9.401043373,0.97,126.3,4.838660029,20.09,64.95,1.58,56.2,40.35,4.05,23,0.36,4999,78.82,9,2.197224577,0.64,33,0.520340587,3.496507561,42.96276821,3.39,0.38,23.81,27.71,40.86,86.82,0,10.73,0,2.45,0,0,0,0,0.04,67.7,9,55,0,0,4,144.8352971,-37.62365974
210051247,0,0,0,4,0,4,1,1,3,3,0,7,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,4,2,4,6,1,2,5,5,6,12,3,6,10,14,13,30,0,4,1,1,2,6,3,3,5,2,7,5,6,14,8,8,18,19,19,45,0,0,0,0,0,0,6,6,15,16,13,37,2,2,3,3,6,8,0,0,0,0,0,0,0,0,0,0,33.51,25.36,35.41,5.73,14842,9.605216279,1.03,3208.88,8.073677246,47.29,37.67,7.51,69.94,18.11,12.03,47,1.07,3356,76.69,14,2.63905733,1.13,42,0.959780622,3.737669618,0,3.02,0.21,28.14,25.39,37.74,78.68,0,18.08,0,1.5,0,0,0,1.75,0.07,58.8,4,63,0,0,2,144.9185546,-37.65116522
210051248,0,1,0,3,0,4,4,7,7,6,6,20,1,0,2,0,0,2,2,0,0,1,1,2,0,4,6,1,2,2,1,5,13,7,13,9,3,29,18,17,15,18,15,50,6,8,6,7,1,21,6,15,8,6,11,8,3,25,26,24,26,28,18,78,0,1,1,0,1,2,18,20,20,21,15,61,8,4,6,7,3,17,130.1,4.87,134.45,4.9,141.69,4.95,145.62,4.98,135.42,4.91,23.57,27.14,42.86,6.43,142,4.955827058,1.15,4.67,1.541159072,26.09,60.87,20,60,20,10.17,5,9.26,30,55.56,0,0,10.17,6,11.11111111,1.791759469,24.33311085,0,5.26,31.58,15.79,42.11,62.78,0,8.72,0,0,0,0,0,28.5,0.15,74.6,7,4,0,0,0,144.8365185,-37.67642235
210051249,0,2,5,2,1,9,1,5,4,9,18,18,1,0,0,1,0,1,0,1,0,1,1,0,0,2,4,3,3,5,4,11,13,14,14,21,20,49,12,20,25,32,46,77,1,2,1,0,5,3,1,2,13,12,13,14,9,39,25,33,38,46,55,117,0,1,0,3,1,4,21,27,25,39,42,91,4,6,13,7,13,26,0,0,0,0,0,0,0,0,0,0,36.26,25.01,35.09,3.65,20051,9.906034307,1.04,1619.45,7.389841864,32.2,54.6,3.32,72.08,21.58,8.77,40,0.54,5639,76.8,4,1.386294361,0.32,22,0.299645873,3.091042453,0,3.5,0.07,24.47,25.1,43.24,97.69,0,2.31,0,0,0,0,0,0,0.01,55.1,10,60,0,1,5,144.9362717,-37.62942719
210051250,2,1,0,0,0,1,8,15,9,6,3,30,2,0,0,2,0,2,2,0,0,0,0,0,0,0,7,0,2,2,3,4,8,3,7,7,7,17,18,22,14,16,12,52,0,1,2,0,1,3,1,2,13,11,9,6,2,26,31,33,23,22,14,78,0,3,0,1,0,4,21,25,22,19,8,66,10,8,1,3,6,12,274.22,5.61,284.75,5.65,295.91,5.69,309.24,5.73,284.96,5.65,17.82,27.68,40.26,14.23,6267,8.74305305,1.04,1623.76,7.392499727,41.14,48.17,7.11,74.92,14.47,5.48,39,1.26,2361,76.04,17,2.833213344,2.4,62,1.996779388,4.127134385,49.39824973,4.5,0.1,21.26,28.09,43.07,79.8,0,12.77,0,4.38,0,0,0.03,0,0.07,59.5,10,21,0,0,1,144.8772319,-37.69614055
211011251,0,0,0,0,1,0,6,8,6,7,7,21,3,4,3,1,1,8,0,8,1,0,0,0,0,0,1,2,0,0,1,2,7,10,3,4,2,17,13,24,20,15,17,59,2,3,4,4,3,11,6,5,9,7,8,6,3,21,22,31,28,21,20,80,0,0,0,0,0,0,17,23,21,15,17,59,5,8,7,6,3,21,166.66,5.12,172.73,5.15,179.31,5.19,184.56,5.22,172.9,5.15,21.59,25.66,37.97,14.78,11240,9.327234123,1.01,1397.37,7.242347177,37.79,51.33,6.42,73.74,16.49,5.39,56,1,4037,72.35,39,3.663561646,2.03,81,1.451612903,4.394449155,48.03525573,4.07,0.27,25.38,20.77,46.63,66.07,0,7.43,0,1.16,0.09,0.63,0.22,2.54,0.14,54,17,65,0,1,5,145.2647651,-37.8454424
211011252,4,1,0,0,2,1,8,12,11,9,9,32,5,3,5,2,6,10,3,7,0,1,1,0,2,2,8,6,6,8,7,20,14,11,11,8,12,30,29,34,33,29,23,96,2,5,6,2,3,13,4,9,13,18,9,11,17,38,43,53,42,40,42,135,2,0,0,0,1,0,27,41,35,30,29,106,16,12,7,10,13,29,65.04,4.18,66.13,4.19,68.29,4.22,71.01,4.26,66.49,4.2,21.93,24.11,40.1,13.86,25052,10.12870894,1.05,1475.42,7.296697974,36.38,52.82,5.6,73.79,17.93,4.52,125,0.98,9433,73.67,51,3.931825633,1.71,178,1.390081999,5.18178355,42.54057755,3.45,0.3,26.01,20.91,45.95,37.96,13.86,40.38,0,1.39,0,0,0.05,1.4,0.38,51.8,17,131,0,1,8,145.2978844,-37.85608767
211011253,3,0,3,0,2,3,15,10,17,11,16,38,3,0,4,5,1,9,1,8,0,0,0,0,1,0,9,5,5,9,6,19,13,16,17,12,17,45,32,37,47,30,40,114,4,4,4,6,5,14,4,10,23,16,18,17,10,51,55,53,65,47,51,165,0,1,0,0,0,1,37,38,45,36,35,119,18,15,20,11,16,46,110.04,4.7,114.06,4.74,117.83,4.77,121.78,4.8,113.98,4.74,23.75,22.5,41.41,12.35,28075,10.24263478,1.02,1733.16,7.457701611,33.77,55.37,4.89,73.09,19.68,4.48,146,1,10912,75.09,58,4.060443011,1.68,197,1.355628957,5.283203729,48.55008886,3.3,0.22,25.78,22.5,44.77,38.1,29.07,23.5,0,1.13,0.14,0.25,0.05,2.93,0.37,52.7,21,154,0,2,10,145.2844784,-37.88616579
211011254,2,1,1,0,0,2,8,5,13,9,9,27,5,0,3,1,2,4,2,2,0,0,0,0,1,0,3,4,2,3,4,9,10,7,12,6,10,25,26,19,32,27,18,78,2,0,4,2,1,6,3,3,17,6,8,7,9,21,43,25,40,34,28,99,0,1,1,0,0,2,33,21,36,25,24,82,10,4,4,9,4,17,283.69,5.65,299.01,5.7,316.57,5.76,331.87,5.8,299.75,5.7,24.16,21.94,42.05,11.86,13032,9.47516315,1.02,858.26,6.754907084,30.9,58.6,2.7,74.31,21.14,4.89,93,1.38,5131,76.23,27,3.295836866,1.43,74,1.099390878,4.304065093,54.00842996,4.27,0.19,23.21,23.15,46.98,22.38,0,56.09,0.96,1.46,0,0,0.09,10.32,0.66,54.4,15,114,0,0,5,145.2303685,-37.89719674
211011255,0,0,1,0,0,1,5,2,5,6,4,13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,1,4,4,2,9,4,7,5,7,4,19,18,11,14,12,17,37,2,1,0,0,0,1,1,0,4,4,5,7,4,16,22,15,20,19,21,54,1,1,1,0,0,2,15,12,13,14,16,39,7,3,7,5,5,15,67.3,4.21,72.67,4.29,75.4,4.32,77.53,4.35,71.79,4.27,31.15,18.4,45.39,5.07,6551,8.787372989,1.02,354.23,5.86994642,14.59,72.04,0.63,62.56,34.86,4.12,22,0.6,2792,76.33,8,2.079441542,0.84,24,0.656096227,3.17805383,37.52208266,3.23,0.14,24.93,24.93,43.74,23.89,40.49,34.36,1.2,0.07,0,0,0,0,0.62,64.4,3,27,0,0,1,145.2908084,-37.92696773
211011256,1,0,2,1,0,3,13,4,8,2,7,14,0,3,0,0,4,3,0,2,2,0,0,0,0,0,6,2,3,3,2,8,8,3,9,3,2,15,23,17,19,13,19,49,2,4,5,2,2,11,4,6,12,4,6,2,6,12,37,21,25,15,25,61,2,0,0,0,0,0,28,15,17,11,17,43,9,6,8,4,8,18,171.21,5.14,177.4,5.18,183.45,5.21,188.93,5.24,177.35,5.18,26.76,22.6,42.09,8.55,15235,9.631350691,1.03,1857.85,7.527175184,24.93,62.69,2.55,68.8,26.91,4.68,80,0.98,6268,76.49,18,2.890371758,1.12,78,0.951799878,4.356708827,49.89039658,4.19,0.09,23.12,24.78,44.72,86.76,0,6.19,0.83,3.38,0,0,0,2.83,0.04,52.2,13,82,0,0,4,145.2431695,-37.91938313
211011257,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,3,2,1,1,0,2,2,5,1,4,3,2,8,1,1,0,0,1,1,2,1,0,1,3,0,3,4,5,2,7,3,5,12,0,0,0,0,0,0,5,1,5,3,2,9,0,1,2,0,3,3,0,0,0,0,0,0,0,0,0,0,31.79,18.54,42.05,7.61,8079,8.997023381,1.02,1938.11,7.56946855,21.55,68.2,1.88,72.78,23.46,4.09,21,0.51,3262,78.62,7,1.945910149,0.6,19,0.457941673,2.944438979,0,3.86,0.31,23.77,24.54,44.7,94.28,0,2.02,0,3.71,0,0,0,0,0.02,49.4,1,32,0,0,1,145.2608601,-37.90714121
211011258,0,0,2,1,0,3,5,7,5,5,5,17,1,2,0,0,0,2,1,2,0,1,1,0,1,2,3,0,1,0,1,1,6,6,3,8,4,17,20,19,9,14,10,42,3,0,1,1,1,2,0,1,5,5,7,7,5,19,25,25,16,21,16,62,0,4,0,0,0,4,19,24,15,15,12,54,6,1,1,6,4,8,164.83,5.1,172.65,5.15,180.74,5.2,188.99,5.24,172.74,5.15,29.25,19.6,43.73,7.42,10828,9.289890651,1,1166.92,7.062123078,19.63,67.19,1,69.32,27.6,4.01,40,0.7,4497,78.63,14,2.63905733,0.94,42,0.734394125,3.737669618,47.84293685,3.96,0.3,23.57,23.97,44.97,28.15,0,69.11,0,0.3,0.31,2.13,0,0,0.53,73,9,39,0,0,1,145.2389773,-37.93545311
211011259,2,2,2,0,1,4,6,6,6,8,7,20,0,2,1,1,1,4,2,2,1,0,0,0,0,0,2,0,1,3,1,4,6,6,4,11,5,21,16,17,19,23,21,59,1,3,0,3,1,6,3,2,7,8,6,8,7,22,24,25,26,31,28,82,0,1,0,0,0,1,21,15,17,29,25,61,3,10,9,2,3,21,221.07,5.4,229.51,5.44,243.96,5.5,254.9,5.54,231.51,5.44,20.93,22.53,43.04,13.5,13767,9.530029703,1.05,1657.41,7.413011422,29.31,59.09,4.02,70.35,23.78,4.16,68,0.93,5480,75.1,23,3.135494216,1.68,105,1.438947513,4.65396035,51.84336158,5.2,0.07,20.41,22.24,51.19,63.5,0,30.61,0,4.23,0.38,0.65,0,0.63,0.15,56.9,12,48,0,0,5,145.2259751,-37.85232341
211011260,2,2,3,2,1,7,11,11,7,8,10,26,1,2,2,0,0,4,2,2,1,1,1,0,0,2,3,2,3,3,2,8,8,12,6,4,10,22,25,25,29,22,30,76,3,5,4,2,3,11,3,7,10,16,7,5,14,28,36,42,36,27,44,105,0,0,0,0,0,0,28,28,23,25,36,76,8,14,13,2,8,29,188.57,5.24,196.46,5.28,206.53,5.33,215.04,5.37,197.19,5.28,21.98,21.23,41.81,14.97,17478,9.768698226,1.08,1308.07,7.176308047,30.69,56.18,6.2,66.27,25.34,4.87,102,1.14,6606,73.81,34,3.526360525,1.58,115,1.284916201,4.744932128,51.57872663,5.22,0.17,18.81,23.32,51.32,61.52,0,36.91,0,1.29,0,0,0,0.27,0.16,65.3,24,128,0,0,7,145.2209053,-37.87365563
211021261,0,1,0,1,2,2,6,4,9,4,5,17,1,1,1,1,0,3,1,2,1,0,0,1,0,1,3,1,1,1,3,3,6,5,6,5,4,16,10,10,10,10,7,30,2,0,3,0,1,3,2,1,5,5,8,3,9,16,16,15,18,14,16,47,0,0,1,0,0,1,14,14,14,8,9,36,2,1,4,6,7,11,121.41,4.8,125.56,4.83,130.48,4.87,135.87,4.91,125.82,4.83,24.56,17.3,42.48,15.65,15499,9.648530785,1.04,745.05,6.61345133,24.93,62.09,3.04,66.54,28.76,3.78,175,2.24,5575,71.3,19,2.944438979,1.15,74,0.946412585,4.304065093,46.60240369,4.03,0.28,17.6,20.51,55.29,56.75,36.66,4.36,0,1.08,0,0.92,0,0.08,0.19,58.4,7,84,0,0,7,145.2030524,-37.78456991
211021262,1,0,0,0,0,0,4,6,8,3,1,17,0,0,3,0,2,3,1,2,3,0,0,0,0,0,6,4,2,4,3,10,6,6,6,5,8,17,19,16,13,15,12,44,0,0,0,0,0,0,0,0,10,8,11,5,6,24,32,24,24,20,18,68,1,0,0,1,0,1,21,19,14,18,12,51,11,5,10,2,6,17,50.45,3.92,51.56,3.94,53.55,3.98,55.06,4.01,51.85,3.95,27.47,16.36,46.46,9.7,10005,9.210840247,1,218.64,5.387426542,18.48,68.52,0.72,59.63,38.09,3.56,87,1.61,3956,73,13,2.564949357,1.62,78,1.439379959,4.356708827,36.38281898,2.92,0.76,22.08,19.56,51.16,45.18,45.75,7.43,0,1.53,0,0,0,0.11,0.29,58.7,4,78,0,0,4,145.2428782,-37.7430917
