Zones,T_Sig,T_Stop,Schols,B_Stop,P_Sped,LN_AVKT,Total,Fatal,Serio,Minor,S1,S2,S3S,S4S,X2,X3,X4,X5,X5A,X5B,X6,X7,X8,X9,LNPOP,Y_POP,HHD1,HHD2,Cyc,X12,X13,X14,X15,Unemp,X17,X18,X20,E1,E2,E3,E4,E5,L2,L3,L4,L5,L6,L7,L8,Resi,Coma,Index,L11,VKT_10,LN_VKT_10,VKT_11,LN_VKT_11,VKT_12,LN_VKT_12,VKT_13,LN_VKT_13,AVKT ,TPOP,Long,Lat
2137042,0,0,0,1,0,0,0,0,0,0,57.47126437,16.092,36.207,21.264,23.30097,41.5534,6.01942,0.996124031,50.29126,49.70874,515,3071.90571,34,1222,6.244166901,29.12621,35.359,57.4586,0,2.7,1.64835,73.62637,21.42857,6.62162,1.10294,77.57353,4.41176,29.04412,15.80882,21.32353,26.47059,3.30882,0,0,0,0,0,0,0,100,0,0,0.16765,0,0,0,0,0,0,0,0,0,515,145.1755212,-38.10747981
2137043,0,0,0,0,0,0,1,0,0,1,50,28.205,23.077,26.923,21.84615,48.61538,12,0.96969697,50.76923,49.23077,325,2162.9449,39,1125,5.783825182,17.53846,35.971,48.9209,0,2.3,4.28571,74.28571,17.14286,6.87023,1.77515,73.9645,3.5503,34.73054,13.77246,17.36527,28.74251,0,0,0,0,0,0,0,0,100,0,0,0.15026,0,0,0,0,0,0,0,0,0,325,145.166201,-38.10946111
2137044,0,0,0,1,0,0,0,0,0,0,60.625,10,43.125,17.5,33.27068,35.90226,1.31579,1.098814229,47.93233,52.06767,532,2683.44514,29,1232,6.274762021,29.51128,33.846,52.3077,2.12766,2.7,5.10204,77.55102,14.79592,7.17131,2.48227,76.59574,2.12766,30.46595,16.48746,21.50538,22.22222,7.8853,0,0,0,0,0,0,0,100,0,0,0.19788,0,0,0,0,0,0,0,0,0,531,145.1898145,-38.09647196
2137101,2,0,0,5,65,2.684822352,6,0,3,3,51.82926829,21.951,32.317,19.512,23.20675,37.1308,11.18143,1.097345133,47.67932,52.32068,474,1657.42022,35,1137,6.161207322,28.48101,38.506,48.2759,2.5,2.5,8.98876,71.34831,15.73034,7.85953,0,74,3,13.33333,20,14.28571,42.38095,5.71429,0,15.23326,0,0,0,0,0,84.76674,0,0.04963,0.28599,19.36669465,2.96355482,4.325836974,1.464605642,20.27426121,3.009352161,20.82974318,3.036381926,14.65559761,474,145.138413,-38.16063423
2137102,0,0,1,1,43,0,0,0,0,0,45.36082474,18.557,29.897,15.464,26.88172,38.17204,16.12903,1.113636364,47.04301,52.95699,372,2147.90678,40,1034,5.918893854,18.8172,44.966,46.3087,1.97368,2.4,8.10811,70.27027,16.21622,15.42553,1.97368,75.65789,3.94737,21.08844,21.08844,12.92517,37.41497,4.7619,0,0,0,14.49261,0,0,0,85.50739,0,0.04687,0.17319,0,0,0,0,0,0,0,0,0,372,145.1442761,-38.16150869
2137103,0,0,0,0,65,3.354952847,0,0,0,0,71.17117117,12.613,45.946,25.225,27.36077,37.28814,6.53753,1.024509804,48.91041,51.08959,413,1026.88237,34,1318,6.023447593,28.81356,30.147,55.1471,1.38249,2.9,5.10949,70.07299,24.81752,7.96813,2.30415,73.27189,3.68664,26.36364,20.45455,20,29.09091,1.36364,0,61.23993,0,0,0,0,0,38.76007,0,0.36561,0.40219,49.0606657,3.893057608,2.761852464,1.015901637,34.11024231,3.5295977,37.44104317,3.622767514,28.64425349,413,145.160996,-38.17175771
2137104,0,0,0,1,50,0,0,0,0,0,55.12820513,26.923,32.051,23.077,25.98425,37.79528,9.05512,1.238938053,44.09449,55.90551,254,2623.80306,40,1446,5.533389489,27.16535,29.032,59.1398,0,2.7,4.3956,71.42857,19.78022,0,0,72.72727,2.0979,28.87324,19.71831,9.85915,34.50704,4.22535,0,0,0,0,0,0,0,100,0,0,0.09642,0,0,0,0,0,0,0,0,0,253,145.1581221,-38.16514141
2137105,0,0,0,0,45,0,0,0,0,0,55.14705882,27.206,34.559,20.588,22.37762,41.49184,5.36131,1.057416268,48.48485,51.51515,429,2923.8195,33,1546,6.063785209,30.76923,29.452,65.0685,0,2.9,2.72109,72.78912,24.4898,7.74366,1.31579,70.17544,1.31579,23.58079,16.15721,17.90393,34.9345,5.24017,0,0,0,0,0,0,0,100,0,0,0.14707,0,0,0,0,0,0,0,0,0,430,145.153989,-38.16642034
2137106,0,0,0,0,0,0,1,0,1,0,53.48837209,25.581,29.07,24.419,22.48521,44.08284,8.57988,0.947976879,51.47929,48.52071,338,2616.28559,39,1231,5.82008293,24.85207,39.516,50,1.67598,2.6,2.41935,76.6129,18.54839,9.75955,1.67598,72.6257,3.91061,22.0339,22.0339,17.51412,34.46328,3.9548,0,9.89777,0,0,0,0,0,90.10223,0,0.03063,0.12881,0,0,0,0,0,0,0,0,0,337,145.1570619,-38.17332165
2137107,0,0,0,3,42.5,1.507051233,1,0,0,1,54.91071429,14.732,30.357,24.554,20.73579,38.29431,10.86957,1.178181818,45.8194,54.1806,598,2831.55683,35,1079,6.395261598,30.10033,41.232,47.3934,2.41935,2.6,5.2381,79.52381,15.2381,9.27835,1.20968,72.58065,3.62903,22.17742,15.72581,8.46774,47.58065,6.04839,0,0,0,0,0,0,0,100,0,0,0.21154,3.717955482,1.313173915,5.894298095,1.773985459,3.927952969,1.368118417,3.988325713,1.383371522,4.513402182,599,145.1327486,-38.16071755
2137108,1,0,0,3,70,0,3,0,2,1,12.26415094,40.566,12.264,0,30.2799,39.18575,18.82952,1.010204082,50.12723,49.87277,393,2845.978,43,739,5.976350909,11.70483,59.091,29.2929,8.33333,1.7,19.28934,70.05076,5.58376,21.21739,2.5641,58.97436,13.46154,11.11111,24.07407,12.34568,41.35802,3.7037,0,0,0,0,0,0,0,100,0,0,0.13844,0,0,0,0,0,0,0,0,0,394,145.1364563,-38.15629457
2137109,1,0,0,0,0,2.573824205,6,0,2,4,15.69767442,66.86,9.302,6.395,50.4065,21.40921,11.92412,1.291925466,44.17344,55.82656,369,1515.97694,26,830,5.910796644,16.26016,49.612,35.6589,4.81928,2.1,17.05426,72.86822,5.42636,17.94872,3.61446,60.24096,2.40964,13.01775,29.5858,15.38462,34.91124,3.5503,0,0,0,54.11762,0,0,0,45.88238,0,0.28621,0.24341,17.8117427,2.879857942,1.937897619,0.661603684,19.59801917,2.975428499,16.20827982,2.785522212,13.1158865,369,145.1371647,-38.15322646
2137110,0,0,0,0,0,0,1,0,0,1,31.76470588,20.588,17.059,14.706,24.1573,40.07491,16.66667,1.310344828,43.25843,56.74157,534,2806.48786,40,860,6.284134161,19.10112,50.855,40.1709,1.4218,1.9,15.38462,70.94017,8.11966,12.38274,0,74.88152,3.31754,20.56075,21.49533,12.14953,37.38318,8.41121,0,0,0,0,0,0,0,100,0,0,0.19099,0,0,0,0,0,0,0,0,0,536,145.1412973,-38.15584928
2137111,0,0,0,0,0,0,0,0,0,0,57.89473684,15.789,41.228,16.667,19.57187,42.20183,12.53823,0.901162791,52.9052,47.0948,327,1745.83505,39,1037,5.789960171,25.68807,37.398,49.5935,2.11268,2.7,3.30579,78.5124,14.87603,10.09464,2.11268,73.94366,0,18.49315,18.49315,12.32877,32.19178,8.21918,0,21.47172,0,0,0,0,0,78.52828,0,0.07454,0.1873,0,0,0,0,0,0,0,0,0,327,145.1454034,-38.15635542
2137112,0,0,0,0,45,0,2,0,1,1,46.06741573,20.225,22.472,23.596,22.83951,41.66667,16.97531,0.981595092,50.92593,49.07407,324,2518.47528,43,993,5.777652323,18.51852,41.606,46.7153,0,2.2,8.63309,75.53957,13.66906,12.0915,4.02685,75.16779,2.01342,18.12081,14.09396,12.08054,47.65101,6.04027,0,0,0,0,0,0,0,100,0,0,0.12825,0,0,0,0,0,0,0,0,0,323,145.1452179,-38.15908475
2137113,0,0,0,0,45,0,1,0,0,1,60.22727273,5.682,40.909,19.318,24.6875,30,13.4375,1.140939597,46.25,53.75,320,3189.87834,30,1077,5.765191103,31.875,43.478,44.3478,0,2.6,0,76.36364,23.63636,9.92806,0,80.27211,2.04082,19.59459,6.08108,23.64865,33.10811,9.45946,0,0,0,0,0,0,0,100,0,0,0.1,0,0,0,0,0,0,0,0,0,319,145.1497139,-38.15899953
2137114,1,0,0,3,65,-0.568064834,10,0,2,8,49.27536232,23.188,28.986,20.29,28.1407,35.67839,12.81407,0.99,50.25126,49.74874,398,2412.38266,33,1086,5.986452005,23.36683,34.783,49.0683,7.77778,2.4,6.8323,80.74534,5.59006,9.14928,0,67.22222,2.77778,24.59016,16.39344,18.03279,37.70492,3.27869,0,0,0,0,0,0,0,100,0,0,0.16498,0.251551712,-1.380106696,1.185365566,0.170051222,0.262945372,-1.335808978,0.27009214,-1.308992117,0.566620884,398,145.1329,-38.1565407
2137115,0,0,2,2,46.25,4.311892596,2,0,0,2,63.12056738,12.766,33.333,29.787,24.88263,33.80282,12.9108,1.247368421,44.60094,55.39906,426,2079.0974,34,1029,6.056784013,28.40376,38.728,47.3988,5.07614,2.7,3.50877,83.04094,10.52632,8.97833,0,73.09645,0,18.90547,15.9204,21.39303,34.82587,2.98507,0,0,0,30.47159,0,0,0,69.52841,0,0.11685,0.20538,6.212622691,1.82658314,210.9904613,5.351812925,6.541440452,1.878157394,6.62870118,1.891408885,74.58150815,427,145.1264871,-38.15892315
2137116,0,0,0,1,0,0,0,0,0,0,38.88888889,30,21.111,17.778,23.18436,41.62011,18.43575,1.130952381,47.2067,52.7933,358,3474.87533,46,719,5.880532986,16.75978,53.977,32.9545,5.73248,1.9,13.48315,66.85393,10.11236,13.81579,3.82166,66.24204,3.82166,12.80488,19.5122,11.58537,48.78049,3.65854,0,0,0,0,0,0,0,100,0,0,0.10303,0,0,0,0,0,0,0,0,0,358,145.1294218,-38.15505956
2137117,1,0,0,6,0,2.971783613,8,0,3,5,67.32673267,19.802,25.743,41.584,14.90826,44.26606,21.10092,1.004608295,49.54128,50.45872,436,2278.09788,51,1170,6.075346031,19.72477,40,50.303,2.95567,2.4,2.43902,81.09756,14.02439,8.93471,0,75.36946,4.92611,24.5,18.5,16,33,4,0,9.22875,0,0,0,0,0,90.77125,0,0.02838,0.19095,23.85496239,3.171992262,9.736104934,2.275841134,24.98908268,3.218439037,25.61690791,3.243252599,19.52671667,435,145.1408461,-38.16477976
2137118,0,0,0,7,40,0,0,0,0,0,41.98473282,18.321,17.557,24.427,17.85714,41.42857,19.52381,0.900452489,52.61905,47.38095,420,591.75716,49,1431,6.040254711,21.19048,35.821,55.2239,0,2.4,2.91971,77.37226,17.51825,13.10345,2.20994,75.13812,2.20994,24.29379,24.85876,19.77401,26.55367,2.82486,0,71.15679,0,0,6.20587,0,0,22.63734,0,0.65217,0.70975,0,0,0,0,0,0,0,0,0,420,145.1479236,-38.16755284
2137119,0,0,0,2,50,0,0,0,0,0,52.25225225,13.514,32.432,19.82,24.48037,35.56582,17.32102,0.954954955,51.27021,48.72979,433,2520.85237,37,1030,6.073044534,22.63279,44.886,47.7273,0,2.5,2.31214,79.19075,14.45087,9.16399,1.5,68,7.5,17.15686,14.70588,20.58824,38.72549,4.41176,0,0,0,0,0,0,0,100,0,0,0.17216,0,0,0,0,0,0,0,0,0,434,145.1504115,-38.16184917
2137120,0,0,0,1,0,2.887680229,2,0,2,0,52.57731959,20.619,30.928,21.649,15.19435,44.87633,14.48763,1.21875,45.58304,54.41696,283,2140.69194,43,1187,5.648974238,25.4417,39.45,54.1284,5.10949,2.4,5.50459,73.3945,12.84404,11.04101,0,62.77372,2.18978,28.88889,11.11111,15.55556,42.22222,2.22222,0,23.02586,0,0,0,0,0,76.97414,0,0.08127,0.13267,4.40637445,1.483052231,44.79322323,3.802056861,4.655255205,1.537996733,4.726806603,1.553249838,17.95161763,284,145.1211134,-38.15536735
2137121,0,0,0,2,0,0,0,0,0,0,50.56179775,16.854,24.719,25.843,28.07775,40.82073,15.55076,1.081081081,47.94816,52.05184,463,3084.93038,38,868,6.135564891,15.55076,51.046,37.6569,6.92641,1.9,10,78.33333,6.66667,8.646,0,69.69697,1.2987,21.55172,18.10345,10.34483,43.53448,6.46552,0,0,0,0,0,0,0,100,0,0,0.14976,0,0,0,0,0,0,0,0,0,462,145.1218759,-38.15297709
2137122,0,0,0,2,60,0,0,0,0,0,59.48275862,25,43.103,16.379,17.24942,48.95105,13.05361,1.139303483,46.38695,53.61305,429,3106.09016,41,1468,6.063785209,20.74592,30.556,56.1111,4.52675,2.4,5.55556,77.22222,13.88889,4.41379,2.46914,66.66667,4.93827,15.98361,11.88525,11.88525,47.95082,8.60656,0,0,0,0,0,0,0,100,0,0,0.13844,0,0,0,0,0,0,0,0,0,430,145.116324,-38.15352893
2137123,0,0,0,1,60,2.880187212,2,0,0,2,11.49425287,44.828,8.046,3.448,34.59119,38.36478,19.18239,1.038461538,48.74214,51.25786,318,2729.76095,42,567,5.762051383,7.86164,70.27,21.0811,4.8,1.5,38.25137,57.9235,0,20.11385,4.8,54.4,7.2,21.31148,23.77049,27.04918,23.77049,4.09836,0,0,0,0,0,0,0,100,0,0,0.11649,10.05622592,2.308191937,32.84379193,3.491762745,10.55280778,2.356391964,10.74692601,2.374619761,17.81760854,318,145.1291763,-38.1396663
2137124,0,0,0,5,60,3.230410544,1,0,1,0,28.80434783,13.587,15.761,13.043,27.65531,37.87575,15.83166,1.070539419,48.09619,51.90381,499,2955.61559,40,822,6.212606096,18.63727,52.174,38.1643,1.5544,2,17.78846,70.19231,6.73077,21.06195,5.18135,67.35751,5.69948,12.82051,27.69231,14.35897,35.89744,7.69231,0,0,0,0,0,0,0,100,0,0,0.16883,27.19202383,3.302923689,19.82701484,2.987045393,28.85107383,3.362147214,18.21468322,2.902228039,25.2900375,499,145.1329851,-38.132729
2137125,0,0,0,5,0,0,0,0,0,0,31.97278912,19.048,25.17,6.803,29.34783,32.17391,16.95652,0.885245902,52.82609,47.17391,460,2963.66416,34,734,6.131226489,21.52174,62.319,31.8841,4.49438,2,17.78846,68.75,7.69231,16.28319,1.68539,73.59551,0,20.67039,15.64246,19.55307,36.31285,5.58659,0,0,0,0,0,0,0,100,0,0,0.15521,0,0,0,0,0,0,0,0,0,460,145.1318706,-38.1362808
2137126,0,0,0,2,0,0,0,0,0,0,26.4,21.6,19.2,7.2,36.25304,38.19951,9.73236,0.902777778,52.31144,47.68856,411,3645.44252,33,881,6.018593214,15.81509,57.297,36.7568,3.88889,1.8,23.65591,67.2043,5.37634,12.19931,2.22222,72.77778,0,26.08696,11.41304,22.82609,29.34783,5.43478,0,0,0,0,0,0,0,100,0,0,0.11274,0,0,0,0,0,0,0,0,0,411,145.1354725,-38.13587202
2137127,0,0,0,0,0,0,0,0,0,0,53,24,28,25,24,41.42857,13.42857,1.141104294,46.28571,53.71429,350,2142.60795,40,1008,5.855071922,21.14286,41.958,44.0559,3.33333,2.5,8.4507,77.46479,11.26761,9.55224,1.66667,75,1.66667,34.65909,13.63636,19.31818,30.11364,0,0,0,0,0,0,0,0,100,0,0,0.16289,0,0,0,0,0,0,0,0,0,349,145.1629346,-38.16065414
2137128,0,0,0,0,0,0,1,0,0,1,59.09090909,12.5,48.864,10.227,26.42643,30.33033,17.71772,1.141935484,46.54655,53.45345,333,2802.71476,35,1031,5.805134969,25.52553,44.538,50.4202,0,2.7,7.62712,73.72881,15.25424,16.03306,0,76.33588,0,27.61194,16.41791,11.9403,35.07463,6.71642,0,7.25886,0,0,0,0,0,92.74114,0,0.02192,0.11846,0,0,0,0,0,0,0,0,0,332,145.1619281,-38.15822478
2137129,0,0,0,4,60,0,2,0,0,2,32.59259259,26.667,20.741,11.852,32.46187,35.51198,16.99346,1.053811659,48.58388,51.41612,459,2842.09252,37,731,6.126869184,15.03268,60.169,31.3559,3.92157,1.8,24.05063,67.08861,5.06329,12.05674,3.43137,69.11765,5.88235,19.21182,16.74877,20.68966,35.46798,4.4335,0,0,0,0,0,0,0,100,0,0,0.16115,0,0,0,0,0,0,0,0,0,458,145.1321631,-38.14035057
2137130,0,0,0,1,80,0,7,1,3,4,36.26373626,15.385,17.582,18.681,26.53061,41.69096,11.07872,0.819148936,55.10204,44.89796,343,2447.04677,37,746,5.834810737,20.69971,52.597,31.1688,4.22535,2.1,25.82781,62.91391,5.96026,21.34831,0,67.60563,4.92958,20.54795,23.28767,19.17808,30.82192,4.10959,0,0,0,0,0,0,0,100,0,0,0.13976,0,0,0,0,0,0,0,0,0,342,145.1351498,-38.14125454
2137131,4,0,0,6,65,2.682187235,14,0,4,10,30.1369863,25.342,19.178,10.959,24.51362,38.91051,19.2607,1.097959184,47.66537,52.33463,514,1435.75018,39,751,6.242223265,17.31518,54.508,33.6066,5.44554,1.9,21.31148,70.08197,3.68852,15.54307,2.47525,66.33663,2.9703,22.5,18.5,12,38,7,0,11.26408,0,19.85453,0,0,0,56.32537,12.55601,0.19785,0.358,16.34880639,2.794154891,10.18074799,2.320498484,17.32153333,2.851950429,15.89413381,2.765950098,14.61702924,514,145.1306449,-38.14436127
2137132,0,0,0,2,0,1.574344384,4,0,1,3,38.21138211,14.634,30.894,7.317,24.67532,41.34199,14.50216,1.0625,48.48485,51.51515,462,2531.45945,41,852,6.135564891,19.48052,55.024,34.9282,8.88889,1.8,22.00957,66.02871,5.26316,14.72727,3.33333,61.66667,1.66667,21.66667,15,14.44444,40.55556,3.33333,0,0,0,0,0,0,0,100,0,0,0.1825,0.386061882,-0.951757606,13.69317411,2.616897469,0.403490632,-0.907602008,0.414487494,-0.880712477,4.827575543,462,145.1292949,-38.14721234
2137133,2,0,0,1,0,3.498384971,2,0,1,1,42.30769231,32.051,26.923,15.385,19.93007,45.8042,16.43357,1.072463768,47.9021,52.0979,286,1649.8858,43,933,5.655991811,17.83217,44.915,43.2203,2.11268,2.4,6.03448,71.55172,17.24138,6.94915,0,75.35211,2.8169,19.85816,17.02128,21.2766,35.46099,6.38298,0,4.98829,0,0,0,0,0,95.01171,0,0.01476,0.17335,45.58560182,3.819591917,5.913240547,1.777193997,47.6871958,3.86466293,52.19898909,3.955063129,33.06201272,286,145.1651405,-38.15671749
2137134,1,0,0,1,80,0,2,0,2,0,56.19834711,20.661,33.884,22.314,21.76871,34.92063,19.72789,1.090047393,48.07256,51.92744,441,2614.22744,42,980,6.089044875,23.58277,44.706,45.8824,5.37634,2.5,7.64706,76.47059,12.35294,13.16667,1.6129,66.66667,8.60215,23.91304,14.13043,15.76087,35.86957,4.34783,0,0,0,0,0,0,0,100,0,0,0.16869,0,0,0,0,0,0,0,0,0,441,145.1593977,-38.15479214
2137135,4,0,0,2,70,2.935432033,15,0,7,8,28.69565217,23.478,19.13,9.565,21.70213,34.46809,28.51064,1.20657277,45.10638,54.89362,470,1259.654,52,629,6.152732695,15.31915,61.172,26.3736,4.84848,1.6,17.81818,74.54545,2.54545,23.04688,0,83.0303,0,15.88235,31.76471,13.52941,31.76471,5.29412,0,0,0,0,0,0,0,79.99756,20.00244,0.06838,0.37312,8.23307967,2.108160145,39.62607175,3.679487279,8.629757793,2.155216439,8.864970364,2.182107596,18.8296364,470,145.1388755,-38.14930482
2137136,1,0,0,2,75,0,2,0,0,2,34.95934959,26.016,20.325,14.634,31.42857,40.43956,14.94505,1.181818182,45.71429,54.28571,455,1045.56136,40,1162,6.12249281,13.18681,35.326,51.087,1.65975,2.2,3.78378,76.21622,16.75676,9.55316,2.48963,73.44398,3.73444,18.93004,17.69547,18.93004,39.09465,1.64609,0,53.83221,0,0,0,0,0,46.16779,0,0.2834,0.43613,0,0,0,0,0,0,0,0,0,456,145.1465341,-38.15180254
2137137,1,0,0,5,60,3.342227263,3,0,2,1,44.82758621,24.138,25.862,18.966,15.27094,36.4532,28.57143,1.114583333,45.3202,54.6798,203,1029.50132,49,1069,5.313205979,19.70443,38.028,45.0704,3.15789,2.8,4.10959,72.60274,19.17808,5.30822,3.15789,62.10526,3.15789,24.21053,26.31579,13.68421,20,12.63158,0,37.91921,0,0,0,0,0,62.08079,0,0.1592,0.19718,36.39518353,3.594436445,10.34931943,2.336920762,38.10164159,3.640257368,39.14701272,3.667324116,28.28204818,203,145.1142051,-38.15089848
2137138,0,0,0,2,60,0.859633376,0,0,0,0,34.25925926,18.519,23.148,11.111,20,36.98925,31.82796,1.346733668,42.15054,57.84946,465,3380.14514,51,921,6.146329258,11.1828,48.848,42.8571,6.91489,1.8,21.39535,72.09302,2.7907,12.10317,1.59574,57.44681,6.38298,13.44086,13.97849,17.74194,43.54839,4.83871,0,0,0,0,0,0,0,100,0,0,0.13816,0.954930974,-0.046116219,5.123085042,1.633756805,1.008867367,0.008828282,1.024373685,0.024081387,2.362294461,467,145.1181549,-38.14990458
2137139,0,0,0,1,50,0,2,0,2,0,55.55555556,15.152,42.424,13.131,23.00319,35.46326,13.41853,1.026143791,49.20128,50.79872,313,2908.81846,33,636,5.736572297,28.11502,66.102,27.1186,6.36364,2.2,17.64706,67.22689,10.08403,21.04377,5.45455,62.72727,0,19.46903,26.54867,10.61947,38.0531,2.65487,0,0,0,0,0,0,0,100,0,0,0.10657,0,0,0,0,0,0,0,0,0,310,145.1274377,-38.15676251
2137140,0,0,0,2,60,0,1,0,0,1,48.61111111,25,31.944,16.667,16.73307,45.81673,16.73307,1.083333333,48.60558,51.39442,251,3045.94353,42,853,5.521460918,20.71713,53.211,31.1927,8.73786,2.2,10.90909,77.27273,6.36364,12.07483,4.85437,67.96117,2.91262,18.81188,18.81188,21.78218,32.67327,4.9505,0,0,0,0,0,0,0,100,0,0,0.08208,0,0,0,0,0,0,0,0,0,250,145.126065,-38.15427475
2137141,0,0,0,7,60,1.98957241,10,0,2,8,33.96226415,24.528,20.755,13.208,22.18935,38.46154,23.37278,1.180645161,46.15385,53.84615,338,900.73737,45,877,5.823045895,15.97633,51.37,39.726,6.62252,1.9,12.2449,79.59184,4.7619,4.53721,0,67.54967,1.98675,25.80645,13.54839,14.19355,42.58065,3.87097,0,46.1424,0,0,30.96468,0,0,22.89292,0,0.64577,0.37525,6.625628611,1.890945252,8.386457608,2.126618215,6.925132922,1.935157246,7.113495629,1.961993773,7.31240638,338,145.126388,-38.15122802
2137142,0,0,0,0,0,0,1,0,0,1,69.17293233,19.549,36.09,33.083,17.40088,48.23789,8.37004,1.111111111,47.35683,52.64317,454,2635.91831,39,1508,6.12249281,25.99119,26.25,60,1.93798,2.9,0,72.78481,25.31646,3.63636,0,79.45736,2.71318,23.55212,16.60232,18.91892,33.59073,5.01931,0,0,0,0,0,0,0,100,0,0,0.17299,0,0,0,0,0,0,0,0,0,456,145.1611347,-38.16287363
2137143,0,0,0,2,50,0,0,0,0,0,48.69565217,23.478,30.435,18.261,28.74396,36.95652,9.66184,1.096446701,47.58454,52.41546,414,2403.61169,33,1116,6.023447593,24.63768,33.117,48.0519,0,2.5,5.88235,79.73856,14.37908,10.44993,1.47783,81.7734,0,26.47059,15.68627,15.68627,33.33333,7.35294,0,9.72781,0,0,0,0,0,90.27219,0,0.03007,0.17182,0,0,0,0,0,0,0,0,0,413,145.1549824,-38.16216373
2137144,0,0,0,0,0,0,0,0,0,0,54.08163265,21.429,31.633,22.449,23.91304,42.66304,11.68478,1.033149171,48.91304,51.08696,368,1919.99953,35,988,5.908082938,21.73913,40.136,46.9388,1.63934,2.4,8.84354,76.19048,12.92517,9.72222,3.27869,70.4918,2.18579,24.06417,21.92513,11.22995,31.5508,4.81283,0,21.50892,0,0,0,0,0,78.49108,0,0.07471,0.19167,0,0,0,0,0,0,0,0,0,368,145.1516961,-38.15594703
2137145,0,0,0,2,80,0,2,0,1,1,55.84415584,19.481,40.26,15.584,22.34043,36.17021,19.41489,0.989361702,50.53191,49.46809,376,2371.85775,37,1091,5.924255797,22.07447,42.384,50.3311,0,2.5,5.96026,78.1457,11.25828,11.36738,0,77.77778,5.55556,25.46584,20.49689,19.87578,24.2236,4.34783,0,0,0,0,7.02399,0,0,92.97601,0,0.02117,0.15768,0,0,0,0,0,0,0,0,0,374,145.1535568,-38.15318779
2137146,0,0,0,0,0,0,0,0,0,0,61.78861789,14.634,38.211,23.577,22.44489,44.08818,9.21844,0.992,50.3006,49.6994,499,1645.81633,39,1187,6.210600077,24.2485,36.316,51.5789,0,2.5,3.10881,74.09326,18.13472,9.78723,0,75.5814,3.48837,27.13178,18.99225,13.56589,32.17054,5.81395,0,34.72886,0,0,0,0,0,65.27114,0,0.14011,0.30259,0,0,0,0,0,0,0,0,0,498,145.1564638,-38.15829441
2137147,0,0,1,2,42.5,0,0,0,0,0,59.48275862,18.966,42.241,17.241,27.98982,36.64122,4.07125,1.068421053,48.34606,51.65394,393,2467.4002,31,1268,5.973809612,31.29771,32.168,54.5455,3.125,2.9,3.47222,73.61111,18.75,7.33813,1.5625,79.6875,1.5625,23.56021,17.80105,25.13089,25.65445,6.28272,0,0,0,20.70341,0,0,0,79.29659,0,0.07131,0.15928,0,0,0,0,0,0,0,0,0,393,145.1578907,-38.16783483
2137148,0,0,0,0,0,0,0,0,0,0,61.71875,15.625,42.188,19.531,25.37313,37.81095,10.44776,1.005,49.75124,50.24876,402,3295.40644,33,1562,5.993961427,26.36816,23.913,68.1159,4.36893,2.9,2.91971,75.91241,18.9781,3.49345,0,77.6699,2.91262,17.06161,15.63981,12.79621,44.07583,6.16114,0,0,0,0,0,0,0,100,0,0,0.12168,0,0,0,0,0,0,0,0,0,401,145.1526531,-38.17043309
2137149,0,0,0,1,46.67,0,0,0,0,0,60.43956044,23.077,40.659,19.78,22.61146,39.80892,12.73885,1.045454545,49.04459,50.95541,314,2679.27658,39,1288,5.752572639,24.84076,29.661,60.1695,4.26829,2.8,3.38983,72.0339,22.0339,10.26352,0,76.82927,5.4878,20,18.78788,13.93939,39.39394,6.06061,0,0,0,0,0,0,0,100,0,0,0.11757,0,0,0,0,0,0,0,0,0,315,145.1555215,-38.17118528
2137150,0,0,0,3,50,1.881398286,1,0,0,1,58.7628866,21.649,30.928,27.835,26.75159,38.8535,11.1465,1.180555556,45.85987,54.14013,314,2466.47241,38,1292,5.749392986,23.24841,23.636,56.3636,3.75,2.7,0,74.10714,20.53571,10.04304,1.875,68.75,3.75,13.125,20.625,20,36.875,5.625,0,13.74484,0,0,0,0,0,86.25516,0,0.04413,0.12731,2.189679682,0.783755269,15.19882085,2.721217849,2.299524311,0.83270228,2.333100351,0.847198006,6.562674948,314,145.1529189,-38.17410875
2137151,15,0,2,31,52.67,3.229945864,64,0,17,47,23.45679012,21.605,14.815,8.642,31.41026,39.95726,14.31624,0.922131148,51.7094,48.2906,468,534.40532,36,646,6.150602768,14.31624,68.293,20.9756,6.41026,1.7,28.78049,61.95122,2.92683,24.84725,6.41026,51.28205,7.69231,20.26144,18.95425,20.91503,29.41176,7.84314,0,17.00646,0,3.00459,0,1.67956,0,22.57356,55.73583,0.65376,0.87761,34.32430034,3.535853568,5.593928523,1.721681817,35.91663655,3.581200602,36.88427377,3.607785275,25.27828847,469,145.123364,-38.1428156
2137152,0,0,0,0,0,0,1,0,1,0,32.57575758,19.697,18.182,14.394,14.47661,49.66592,20.04454,1.022522523,49.66592,50.33408,449,1362.97912,46,1408,6.107022888,15.81292,24.051,67.7215,2.87081,2.4,1.91083,82.80255,12.10191,8.20244,1.43541,62.67943,4.78469,21.35922,18.4466,19.41748,39.32039,0,0,39.75207,0,0,0,0,0,60.24793,0,0.17087,0.32943,0,0,0,0,0,0,0,0,0,449,145.1210932,-38.13709157
